     0.00000     1        1.2356        1.1539        1.0808        1.0161        0.9587        0.9067     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity
   300.00000     2        0.3328        0.3327        0.3356        0.3409        0.3441        0.3416        0.3335        0.3224        0.3112        0.3015        0.2942        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   300.00000     3        0.6145        0.6178        0.6197        0.6203        0.6202        0.6199        0.6204        0.6220        0.6250        0.6296        0.6356        0.6431        0.6520        0.6626        0.6748        0.6891        0.7064        0.7273        0.7532        0.7869        0.8323
   310.00000     1        0.3106        0.3096        0.3107        0.3142        0.3176        0.3176        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   310.00000     2        0.3324        0.3313        0.3326        0.3365        0.3401        0.3396        0.3337        0.3240        0.3131        0.3031        0.2954        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   310.00000     3        0.6130        0.6174        0.6206        0.6224        0.6232        0.6234        0.6238        0.6250        0.6273        0.6312        0.6367        0.6437        0.6524        0.6628        0.6748        0.6892        0.7064        0.7273        0.7532        0.7869        0.8323
   320.00000     1        0.3103        0.3086        0.3086        0.3109        0.3139        0.3143        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   320.00000     2        0.3320        0.3302        0.3303        0.3329        0.3362        0.3370        0.3331        0.3250        0.3149        0.3049        0.2969        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   320.00000     3        0.6112        0.6162        0.6204        0.6235        0.6255        0.6265        0.6271        0.6282        0.6301        0.6333        0.6382        0.6447        0.6530        0.6631        0.6750        0.6893        0.7064        0.7273        0.7532        0.7869        0.8323
   330.00000     1        0.3100        0.3077        0.3068        0.3081        0.3104        0.3107        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   330.00000     2        0.3317        0.3292        0.3284        0.3299        0.3326        0.3340        0.3318        0.3254        0.3163        0.3066        0.2986        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   330.00000     3        0.6094        0.6146        0.6195        0.6237        0.6268        0.6289        0.6302        0.6315        0.6332        0.6359        0.6401        0.6461        0.6539        0.6637        0.6754        0.6894        0.7065        0.7274        0.7532        0.7869        0.8323
   340.00000     1        0.3097        0.3070        0.3054        0.3057        0.3072        0.3073        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   340.00000     2        0.3314        0.3285        0.3269        0.3274        0.3294        0.3310        0.3300        0.3252        0.3174        0.3083        0.3004        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   340.00000     3        0.6077        0.6129        0.6181        0.6230        0.6272        0.6304        0.6327        0.6345        0.6364        0.6389        0.6426        0.6480        0.6552        0.6645        0.6759        0.6897        0.7067        0.7275        0.7533        0.7869        0.8323
   350.00000     1        0.3094        0.3063        0.3042        0.3037        0.3044        0.3041        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   350.00000     2        0.3311        0.3279        0.3258        0.3254        0.3266        0.3281        0.3279        0.3245        0.3180        0.3097        0.3021        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   350.00000     3        0.6062        0.6112        0.6165        0.6218        0.6268        0.6311        0.6344        0.6371        0.6394        0.6419        0.6454        0.6503        0.6570        0.6658        0.6767        0.6902        0.7070        0.7276        0.7533        0.7870        0.8323
